track_id,artist,title,field,baseline,candidate,changed
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,dancefloor_effect,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,review_blurb,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,description_basis,unknown,unknown,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,similar_artists,,,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,description,Track not known: no reliable information available.,Track not known: no reliable information available.,False
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,artist_details,"[{""name"": ""Marco Carola"", ""real_name"": ""Marco Carola"", ""aliases"": [], ""country"": ""Italy"", ""city"": ""Naples"", ""active_since"": 1995, ""associated_labels"": [""Minus"", ""Plus 8"", ""Music On"", ""Zenit"", ""Cocoon""], ""associated_acts"": [""Gaetano Parisio"", ""Rino Cerrone""], ""short_bio"": ""Marco Carola is a pioneering Italian techno DJ and producer from Naples, known for his influential role in the minimal and tech house scenes and for founding the Music On party series.""}]","[{""name"": ""Marco Carola"", ""real_name"": ""Marco Carola"", ""aliases"": [], ""country"": ""Italy"", ""city"": ""Naples"", ""active_since"": null, ""associated_labels"": [""Minus""], ""associated_acts"": [], ""short_bio"": ""Italian techno DJ and producer from Naples, active since the 1990s and known for influential minimal/techno releases and marathon DJ sets.""}]",True
ebfbbcc93095,(unknown),Marco Carola - Re_Solution,parsing_notes,Artist field was '(unknown)'; parsed 'Marco Carola' as artist and 'Re_Solution' as title from the title field. Removed underscore and corrected spacing in title.,Artist field was '(unknown)'. Parsed 'Marco Carola - Re_Solution' as artist and title; converted underscore to space; no mix name or remixers indicated.,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,identified,True,False,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,confidence,high,low,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,artists,Loco Dice,Loco Dice,False
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,title,A Chico A Rhytmico,A Chico A Rhytmico,False
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,mix_name,,,False
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,remixers,,,False
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,featured_artists,,,False
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,record_label,Cadenza,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,catalog_number,CADENZA 13,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,release_title,El Gallo Negro EP,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,release_type,EP,unknown,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,release_year,2007,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,formats,vinyl; digital,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,primary_genre,minimal techno,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,subgenres,tech house,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,bpm_estimate,126,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,musical_key,,,False
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,energy,high,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,mood_tags,groovy; tribal; hypnotic,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,dj_set_role,peak-time,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,groove,"Chunky, rolling and percussive with a hypnotic tribal swing.",,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,percussion,tribal drums; shuffling hi-hats; syncopated claps,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,bassline,"Deep, rubbery and driving sub-bass that anchors the groove.",,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,vocals,,,False
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,melodic_elements,percussive stabs; subtle Latin samples,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,texture,raw; percussive; earthy,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,emotional_character,"Energetic and primal, with a hypnotic, dance-inducing vibe.",,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,dancefloor_effect,Ignites the floor with infectious tribal rhythms and relentless drive.,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,review_blurb,"Loco Dice's 'A Chico A Rhytmico' is a peak-time minimal techno bomb, built on rolling tribal drums and a deep, rubbery bassline. The groove is hypnotic and earthy, with subtle Latin touches that keep dancers locked in. A true dancefloor weapon from the golden era of Cadenza.",,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,description_basis,known track,unknown,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,similar_artists,Luciano; Ricardo Villalobos; Reboot; Tania Vulcano; Thomas Melchior,,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,description,"A standout cut from Loco Dice's 'El Gallo Negro EP' on Cadenza, 'A Chico A Rhytmico' is known for its tribal percussion, hypnotic groove, and deep, driving bass. A staple in late-2000s minimal and tech house sets.",Track not known: no reliable information available.,True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,artist_details,"[{""name"": ""Loco Dice"", ""real_name"": ""Yassine Ben Achour"", ""aliases"": [], ""country"": ""Germany"", ""city"": ""Düsseldorf"", ""active_since"": 2002, ""associated_labels"": [""Desolat"", ""Cadenza""], ""associated_acts"": [""Martin Buttrich""], ""short_bio"": ""Loco Dice is a German DJ and producer known for his influential role in minimal and tech house, co-founding the Desolat label and releasing on Cadenza.""}]","[{""name"": ""Loco Dice"", ""real_name"": ""Yassine Ben Achour"", ""aliases"": [], ""country"": ""Tunisia"", ""city"": ""Düsseldorf"", ""active_since"": null, ""associated_labels"": [""Desolat"", ""Cadenza""], ""associated_acts"": [""Martin Buttrich""], ""short_bio"": ""Tunisian-born, Düsseldorf-based DJ/producer and co-founder of Desolat alongside Martin Buttrich.""}]",True
ee58b44ea79c,(unknown),LOCODICE - A chico a rhytmico,parsing_notes,Artist was '(unknown)'; parsed 'LOCODICE' as artist and 'A chico a rhytmico' as title from the title field. Corrected spelling and capitalisation.,Artist was missing; parsed 'LOCODICE - A chico a rhytmico' from the title field. Set artist to 'Loco Dice' and fixed capitalization. Kept track title as 'A Chico A Rhytmico' due to uncertain official spelling; no label or catalog present.,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),identified,True,True,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),confidence,high,high,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),artists,Heartthrob,Heartthrob,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),title,Baby Kate,Baby Kate,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),mix_name,Konrad Black Remix,Konrad Black Remix,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),remixers,Konrad Black,Konrad Black,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),featured_artists,,,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),record_label,Minus,Minus,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),catalog_number,MINUS 49,,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),release_title,Baby Kate,,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),release_type,EP,unknown,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),release_year,2006,,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),formats,vinyl; digital,,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),primary_genre,minimal techno,minimal techno,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),subgenres,minimal; Detroit-influenced,dark minimal; mnml,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),bpm_estimate,126,126,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),musical_key,,,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),energy,medium,medium,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),mood_tags,hypnotic; dark; groovy,hypnotic; sleek; sinister,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),dj_set_role,peak-time,peak-time,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),groove,"Slinky, hypnotic and subtly driving with a rolling, head-nodding pulse.",rolling and tightly coiled with a shuffling swing,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),percussion,crisp hi-hats; snappy claps; minimalist kick,"dry 4/4 kick; crisp, ticking hats; rimshot accents; subtle percussive fills",True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),bassline,"Deep, rubbery and subtly morphing bassline that anchors the groove.","rubbery, snaking low-end that drives the track",True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),vocals,,,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),melodic_elements,bleepy synth stabs; warped FX,bleep motifs; eerie drones; FX swells,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),texture,sleek; atmospheric; stripped-back,dry; sleek; clinical,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),emotional_character,"Tense, mysterious and slightly menacing.",tense and seductive,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),dancefloor_effect,"Locks the crowd into a trance-like state, perfect for building tension on the floor.",locks the floor into a hypnotic march and tightens the room’s focus,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),review_blurb,"Konrad Black's remix of 'Baby Kate' transforms Heartthrob's original into a hypnotic minimal techno weapon. Sleek percussion and a morphing bassline create a tense, heady atmosphere, while warped synths and FX keep dancers locked in. It's a masterclass in stripped-back groove, ideal for peak-time tension and late-night floors.","Konrad Black strips 'Baby Kate' down to a shadowy roller, sharpening the swing and letting that infamous serpentine bassline do the talking. Crisp hats and rimshots snap against eerie drones, pushing the tension without ever breaking the spell. A quintessential Minus weapon that creeps under the skin and owns the middle of the night.",True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),description_basis,known track,known track,False
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),similar_artists,Marc Houle; Magda; Troy Pierce; Gaiser; Richie Hawtin,Magda; Troy Pierce; Marc Houle; Richie Hawtin; Konrad Black,True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),description,"A standout remix from the Minus camp, this version of 'Baby Kate' is a minimal techno classic known for its hypnotic groove and dark, atmospheric production. Konrad Black's touch brings a mysterious edge, making it a favorite for building tension in peak-time sets.","Heartthrob’s minimal classic on Minus, remixed by Konrad Black into a darker, more shuffling tool built around the original’s signature bassline. A staple of mid‑2000s minimal sets.",True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),artist_details,"[{""name"": ""Heartthrob"", ""real_name"": ""Jesse Siminski"", ""aliases"": [""Jesse Siminski""], ""country"": ""USA"", ""city"": ""New York"", ""active_since"": 2005, ""associated_labels"": [""Minus"", ""Hot Creations""], ""associated_acts"": [""Magda"", ""Marc Houle"", ""Troy Pierce""], ""short_bio"": ""Heartthrob is the alias of Jesse Siminski, an American producer and DJ known for his influential releases on Minus and his role in the minimal techno scene.""}]","[{""name"": ""Heartthrob"", ""real_name"": ""Jesse Siminski"", ""aliases"": [], ""country"": ""United States"", ""city"": ""Berlin"", ""active_since"": null, ""associated_labels"": [""Minus"", ""Spectral Sound"", ""ISNISNT""], ""associated_acts"": [], ""short_bio"": ""Detroit-born, Berlin-based producer/DJ known for seminal minimal releases on Minus and Spectral Sound; founder of the ISNISNT label.""}]",True
ffa5558f5a00,(unknown),Heartthrob - Baby Kate (Konrad Black Remix),parsing_notes,Artist was '(unknown)'; parsed 'Heartthrob' as artist and 'Baby Kate (Konrad Black Remix)' as title. Extracted remix info and canonical artist spelling from title field.,Artist field was '(unknown)'; parsed 'Heartthrob' from the title. Extracted track title and mix name from 'Heartthrob - Baby Kate (Konrad Black Remix)'; set remixer to Konrad Black and cleaned capitalization.,True
