track_id,input_artist,input_title,play_count,batch_id,model,identified,confidence,artists,title,mix_name,remixers,featured_artists,record_label,catalog_number,release_title,release_type,release_year,formats,primary_genre,subgenres,bpm_estimate,musical_key,energy,mood_tags,dj_set_role,groove,percussion,bassline,vocals,melodic_elements,texture,emotional_character,dancefloor_effect,review_blurb,description_basis,similar_artists,description,parsing_notes
b89df7cb664e,Tractile,Unquenchable,2,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Tractile,Unquenchable,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Input tags appeared clean; kept artist and title as-is.
b934229b668b,Northern_Lite,Cocaine (Troy Pierce Rmx),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Northern Lite,Cocaine,Troy Pierce Remix,Troy Pierce,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist had underscore; normalised to 'Northern Lite'. Parsed 'Rmx' as 'Remix' and extracted remixer 'Troy Pierce' from the title parentheses.
b95a31023e80,Slam,Positive Education (Paul Ritch Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Slam,Positive Education,Paul Ritch Remix,Paul Ritch,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field is correct. Extracted remix info from title: set mix_name to 'Paul Ritch Remix' and remixer to Paul Ritch. No other cleanup required.
ba05d09fb1f8,Afternoon Coffee Boys,Dark Blend (Camea Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Afternoon Coffee Boys,Dark Blend,Camea Remix,Camea,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed mix name from parentheses in title; set Camea as remixer. Artist/title otherwise clean; no additional cleanup needed.
ba0730b0e883,Ryan Crosson,Gotham Road (Magda Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Ryan Crosson,Gotham Road,Magda Remix,Magda,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed remix info from title parentheses; set mix_name to 'Magda Remix' and remixer to 'Magda'. No other metadata present in tag.
ba151d1b207b,Deadbeat,Mecca Drum Jack,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Deadbeat,Mecca Drum Jack,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist and title appear correctly tagged; no cleanup required.
ba599c0d29ea,Uto Karem,Elevate V2 (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Uto Karem,Elevate V2,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Extracted mix name from title; set clean title to 'Elevate V2'. No label, catalog number, or release info present in tag."
ba5eb02989c2,Fabrizio Maurizi,Before The Wind,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Fabrizio Maurizi,Before The Wind,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Input tags appeared clean; kept artist and title as provided. No mix/version info present.
bb1fa5cac1b5,Barem,Nylon (Pheek Rmx),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Barem,Nylon,Pheek Remix,Pheek,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Expanded '(Pheek Rmx)' to 'Pheek Remix'. Artist field was correct; no label or catalog info present in the tag.
bba5b1225871,Marc Houle,Edamame,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marc Houle,Edamame,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag was already clean; no changes needed.
bc75eb789074,Heinrichs & Hirtenfellner,Chiller (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Heinrichs & Hirtenfellner,Chiller,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name from title parentheses; cleaned title to 'Chiller'. Artist credit already clean and canonical.
bd4d7a640a2a,Chris Liebing,Bangbop - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Chris Liebing,Bangbop,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Split mix name from title: parsed 'Bangbop - Original Mix' as title 'Bangbop' with mix name 'Original Mix'.
bd89b90398c3,Tractile,Soda Cola - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Tractile,Soda Cola,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name from title; parsed as 'Soda Cola' with mix 'Original Mix'. Artist name already clean.
be376104591f,Loco Dice,carthago,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Loco Dice,Carthago,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Normalized title capitalization from 'carthago' to 'Carthago'. No mix name or extra info present in tag.
be7614101f83,Alex,28122002,3,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Alex,28122002,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,No special parsing needed; artist 'Alex' and title '28122002' kept as-is. No mix or label info present.
bfcb8821f595,JPLS,Isolate,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,JPLS,Isolate,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appears clean; artist and title provided as 'JPLS - Isolate'. No mix name or extra info present.
c0c309a89540,Anthony Collins,Bombay Strings (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Anthony Collins,Bombay Strings,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name from parentheses: moved 'Original Mix' from title to mix_name.
c11655f8abb0,"Soylent Green, Roman Flugel",La Forza Del Destino - Radio Slave Remix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Soylent Green,La Forza Del Destino,Radio Slave Remix,Radio Slave,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field included both alias and real name; retained 'Soylent Green' as primary artist and corrected 'Flügel' spelling. Extracted 'Radio Slave Remix' from the title as mix name and remixer. Cleaned title to 'La Forza Del Destino'.
c134a33e10ed,Dan Curtin,Echozeichen (Someone Else rmx),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Dan Curtin,Echozeichen,Someone Else Remix,Someone Else,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed mix info from title parentheses; 'rmx' expanded to 'Remix'.
c13a50f0a482,Damian Schwartz,Las Abuelas (Barem Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Damian Schwartz,Las Abuelas,Barem Remix,Barem,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix info from title as 'Barem Remix' and set remixer to 'Barem'. Cleaned title to 'Las Abuelas'. No label or catalog present in tag.
c16b9c48dd33,Miss Fitz,Menternal (Villalobos In The Pipe Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Miss Fitz,Menternal,In The Pipe Mix,Ricardo Villalobos,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name from parentheses and mapped 'Villalobos' to canonical remixer name 'Ricardo Villalobos'. Retained artist 'Miss Fitz' and title 'Menternal'.
c186355cfd08,Martinez,Momomowha,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Martinez,Momomowha,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; used artist 'Martinez' and title 'Momomowha' as provided; no mix/remix info present.
c27a2bbb08c0,Senor Coconut & His Orchestra,Behind The Mask (Ricardo Villalobos Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Señor Coconut And His Orchestra,Behind The Mask,Ricardo Villalobos Remix,Ricardo Villalobos,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Normalised artist to 'Señor Coconut And His Orchestra' (added tilde, expanded '&' to 'And'); extracted mix name and remixer from title; standardised title casing."
c29a3ffb0ab3,Par Grindvik & Linzatti,Time Travel,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pär Grindvik; Linzatti,Time Travel,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Corrected artist to 'Pär Grindvik' (diacritic). Kept second artist as 'Linzatti'. Title appears clean; no mix or remix info present.
c2c6ac1082e2,Sonje,B Fusteration,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Sonje,B Fusteration,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"No obvious tag issues detected; kept artist and title as provided. Unable to verify the track, so descriptive and release metadata left null."
c33f8a61dd07,Feldah and Koba,Is Klar Pan-Pot Remix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Feldah; Koba,Is Klar,Pan-Pot Remix,Pan-Pot,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Split 'Feldah and Koba' into separate artists ['Feldah','Koba']; extracted 'Pan-Pot Remix' as mix name and remixer; normalised title capitalization to 'Is Klar'."
c37c96b33596,Raudive,Pylon (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Raudive,Pylon,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Clean tag; extracted mix name from title parentheses.
c38386a921a4,Par Grindvik,NAND-grind,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pär Grindvik,Nand-Grind,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Corrected artist spelling to 'Pär Grindvik' (added diacritic). Normalised title capitalization from 'NAND-grind' to 'Nand-Grind'. No mix/version indicated; treated as original.
c3a0367629b2,Marco Carola,Plaster (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marco Carola,Plaster,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name 'Original Mix' from the title; otherwise tags appeared clean.
c52b1a3d6129,Tractile,To Go To,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Tractile,To Go To,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; kept artist 'Tractile' and title 'To Go To' as-is with no mix name or remixers present.
c5409390b220,Mathias Kaden,Saloee,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Mathias Kaden,Saloee,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; no corrections needed.
c5f9af66a11e,Claude Vonstroke,The Whistler (Jesse Rose Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,medium,Claude VonStroke,The Whistler,Jesse Rose Remix,Jesse Rose,,,,,unknown,,,tech house,jackin' house,,,high,playful; cheeky; bouncy,peak-time,"swinging, jackin' and body-moving with a chunky bounce",punchy kick; swung hi-hats; clattering snares; percussive fills,"rubbery, bouncing low-end that locks with the drums",,earworm whistle hook; occasional chopped stabs,crisp; stripped-back; punchy,mischievous and fun-loving,lights up the floor with an infectious hook that gets immediate crowd response,"Jesse Rose flips Claude VonStroke’s cult hook into a jackin’ weapon, riding a swung, tightly-engineered groove. The whistle motif teases and returns with cheeky precision while the rubbery bassline keeps hips locked. It’s a playful, peak-time jolt that never fails to spark whoops on the drop.",known track,Justin Martin; Worthy; Switch; Riva Starr; DJ Sneak,"Jesse Rose’s remix of Claude VonStroke’s The Whistler keeps the iconic whistle hook front and center, reshaping it around a jackin’, swing-heavy tech house framework. A mid-2000s floor staple that balances cheeky fun with precise, functional punch.",Standard tag; corrected artist capitalization to 'Claude VonStroke' and extracted mix name/remixer from title.
c64d9ab250e9,Agnes,Personal Dub (Roy Horten Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Agnes,Personal Dub,Roy Horten Mix,Roy Horten,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed mix name and remixer from parentheses in the title. Kept artist as 'Agnes' as tagged; no additional reliable metadata found.
c72a6127c33b,Danilo Vigorito,Blacktwo,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Danilo Vigorito,Blacktwo,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Straightforward tag; artist and title were already clean. No mix or remix info present.
c74804724b36,The Vegetable Orchestra,B1 - Ricardo Villalobos (Atavi,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,The Vegetable Orchestra,,,Ricardo Villalobos,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Artist kept as 'The Vegetable Orchestra'. Title field contained a side prefix and remixer credit: removed 'B1 -' (vinyl side marker) and interpreted 'Ricardo Villalobos' as the remixer. The remainder '(Atavi' appears truncated, so the actual track title and mix name could not be determined; left them null. No label or catalog number present in the tag."
c74f22b92072,2000 and One,Spanish Fly,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,2000 and One,Spanish Fly,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag appeared clean; kept artist and title as provided.
c74fc826747a,Jamie Jones & Simon Baker,Kaskazi (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Jamie Jones; Simon Baker,Kaskazi,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Split combined artist credit into two artists and extracted mix name from parentheses; no other cleaning required.
c7a6ab5303ad,Swayzak,Smile and Receive (Cassy Beatmix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Swayzak,Smile and Receive,Cassy Beatmix,Cassy,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name and remixer from parentheses; artist and title otherwise appeared clean.
c832402589b2,Delete,Flight Schedule (Gregor Tresher Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Delete,Flight Schedule,Gregor Tresher Remix,Gregor Tresher,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed remix info from title: extracted 'Gregor Tresher Remix' as mix name and remixer; artist field already contained 'Delete'. No label or catalog number present.
c89e33cdba06,Loco Dice,Backroom Melody << WwW.zMp3.PL >>,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Loco Dice,Backroom Melody,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Removed website tag '<< WwW.zMp3.PL >>' from title.
c8eb52114209,Paul Ritch,Swartz (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Paul Ritch,Swartz,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field was clean. Extracted mix name from title and set mix_name='Original Mix'; cleaned track title to 'Swartz'.
c951f8cb3242,Marco Carola,Drumming,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marco Carola,Drumming,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist and title appeared clean; no mix info or extra tags present.
c98bebcffc81,Plastikman,Panikattack,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Plastikman,Panikattack,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags were already clean; artist credited as Plastikman and title as 'Panikattack'. No mix/version info present; no release details in the tag.
c99b7ae27467,Bukaddor & Fishbeck,Polterabend,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Bukaddor & Fishbeck,Polterabend,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appear clean; no changes needed.
c9c5e1bcd7ad,Pascal FEOS,Ausklang (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Pascal F.E.O.S.,Ausklang,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Normalised artist to 'Pascal F.E.O.S.' and moved '(Original Mix)' from title into mix_name.
ca6fd9627be8,Shlomi Aber,Diosa,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Shlomi Aber,Diosa,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; no changes needed.
cab3582afc0c,Delete,Dewdropper,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Delete,Dewdropper,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; artist and title used as-is with no mix info or label present.
cad243f56940,(unknown),Tractile_The_Eel_Original_Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Tractile,The Eel,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist field was '(unknown)'. Parsed artist as 'Tractile' from title; converted underscores to spaces; extracted mix name 'Original Mix'.
cae4ff4c5afe,Marc Houle,On It - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Marc Houle,On It,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Parsed mix name from title ('On It - Original Mix' -> title 'On It', mix_name 'Original Mix')."
cb45bd2a116a,M.A.N.D.Y. and Booka Shade,Donut (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,M.A.N.D.Y.; Booka Shade,Donut,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Separated multiple artists from 'M.A.N.D.Y. and Booka Shade'; kept canonical artist spellings. Extracted mix name 'Original Mix' from title; no other cleanup needed.
cb5136cedacb,Gaiser,Sightblotch - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Gaiser,Sightblotch,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed mix name from ' - Original Mix'. Left title as 'Sightblotch' as per tag; no reliable info to change spacing or add label/year.
cba296b9ff6b,Noze,You Have To Dance (Mathias Kaden's Beatpolka Remix),2,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,medium,Nôze,You Have To Dance,Mathias Kaden's Beatpolka Remix,Mathias Kaden,,Get Physical Music,,,unknown,,,tech house,minimal house,,,medium,playful; quirky; bouncy; festive,warm-up,"bouncy, polka-tinged shuffle with a loose, swinging push-pull",shuffling hi-hats; snappy claps; tumbling toms,"rubbery, bouncing low-end that walks with the groove",chopped male chants built around the 'you have to dance' hook,,crisp; percussive; organic,cheeky and celebratory with a carnival flair,"loosens hips and sparks smiles, turning the floor playful without losing drive","Mathias Kaden flips Nôze’s anthem into a Beatpolka bounce, all swing and swagger. Crisp percussion and a rubbery bassline carry chopped vocal prompts that tease the floor into motion. It’s cheeky, festive and irresistibly groovy.",known track,SIS; Johnny D; Guillaume & The Coutu Dumonts; Marek Hemmann; Daniel Dreier,"Nôze’s You Have To Dance gets a playful rework by Mathias Kaden in his Beatpolka Remix, emphasizing swing, percussion and chopped vocals. The result is a bouncy tech house cut with a celebratory feel.",Normalized artist to 'Nôze' from 'Noze'. Extracted mix name and remixer from parentheses; left title as 'You Have To Dance'. Kept label as Get Physical Music based on known release; other release metadata not asserted.
cbbc9cb4fbea,Partycrashers,Cos We Care,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Partycrashers,Cos We Care,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appeared clean; kept artist as 'Partycrashers' and title as 'Cos We Care'. No mix or remix info present.
cbd0784033dd,Italoboyz,Viktor Casanova (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,medium,Italoboyz,Viktor Casanova,Original Mix,,,Mothership,,,unknown,,,minimal house,microhouse; percussive; vocal sample; quirky,125,,medium,theatrical; playful; hypnotic; cheeky,peak-time,"lean, shuffling, tension-and-release driven",clicky minimal drums; shuffling hi-hats; hand percussion fills; snappy claps,"subby, rubbery bounce that leaves space for the vocal",chopped and foregrounded Italian opera aria phrases; dramatic and arresting,sparingly used tonal hits; FX swells; vocal-as-lead hook,crisp; dry; spacious; minimalist,"dramatic and mischievous, with a theatrical flair",stops the room in its tracks then erupts when the opera hook lands; a big 'moment' tune,"A cult minimal bomb built on a shuffling groove and a show-stopping Italian opera hook. The sparse drums and rubbery low-end keep it taut while the vocal steals the spotlight, turning tension into euphoria. It’s a cheeky, theatrical peak-time moment that never fails to raise eyebrows and hands.",known track,Luciano; Reboot; SIS; Audiofly; Butch,"Italoboyz’s signature minimal house cut built around a dramatic chopped opera vocal, widely championed in the late-2000s. A sparse, percussive groove frames the vocal-as-lead for a memorable dancefloor moment.",Title included mix in parentheses; extracted mix name 'Original Mix'.
cbd40e40363d,Ramon Tapia,Say What (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Ramon Tapia,Say What,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Extracted mix name from title field: set title to 'Say What' and mix_name to 'Original Mix'. Artist field appears correct; no label or catalog number present in the tag.
cbdda7c9cf56,Troy Pierce,Finished,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Troy Pierce,Finished,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist and title appear clean; no mix/version info provided. No other metadata present in the tag.
cbe48d7e1715,ritmo dynamic by laurent wolf,Faixa 8,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Ritmo Dynamic,Faixa 8,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Normalised artist capitalisation to 'Ritmo Dynamic'. Interpreted 'by laurent wolf' as alias/credit information rather than a second primary artist. Title 'Faixa 8' appears to be a generic track-number placeholder (Portuguese for 'Track 8'); no actual track title present in tag.
cc6643588bdb,Claude VonStroke,Deep Throat - Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,True,high,Claude VonStroke,Deep Throat,Original Mix,,,Dirtybird,,,single,,vinyl; digital,tech house,bass-heavy tech house; quirky; minimal-influenced,126,,high,playful; sleazy; cheeky; bouncy; raunchy,peak-time,"chunky, bouncy and jackin', with a tight swing that pushes the low end forward",thumping kick; snappy claps; rolling hi-hats; percussive mouth/gurgle FX,"rubbery, wobbling sub-bass that does the heavy lifting","pitched-down chant built around the phrase 'deep throat', used as a rhythmic hook",minimal bleeps; glitchy fills,dry; stripped-back; crisp; weighty low-end,cheeky and hedonistic with a mischievous wink,"gets grins and hip-thrusts instantly, the bass drop jolts the floor to attention","A defining Dirtybird bomb: a stripped, bouncy groove powered by a rubberized sub and a notorious pitched‑down vocal hook. It’s cheeky as hell yet engineered for maximum impact, turning the room inside out when the low end hits. Minimal elements, maximum mischief.",known track,Justin Martin; Worthy; J.Phlip; Green Velvet; Catz 'n Dogz,"Claude VonStroke’s early tech house weapon built around a wobbling sub-bass and a pitched‑down vocal hook. Minimal, bass-led and playful, it’s a signature moment in his catalogue and a reliable crowd-jolter.",Title included a mix suffix; extracted as mix_name 'Original Mix' and cleaned track title to 'Deep Throat'.
cd61170283fb,Paco Osuna,Party In Chicago,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Paco Osuna,Party In Chicago,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags appear clean and properly formatted; no mix/version info present and no cleanup required.
cdb90c604517,Nico Forster,Stiches (Barem Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Nico Forster,Stiches,Barem Remix,Barem,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Moved '(Barem Remix)' from title into mix_name/remixers. Artist field kept as-is. Possible misspelling ('Stiches' vs 'Stitches') left unchanged due to uncertainty.
ceb4dcdc083d,Daso,Thujon,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Daso,Thujon,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tags were already clean; artist and title kept as-is.
cfc4ca090069,JPLS,Twilite 1 (Skoozbot Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,JPLS,Twilite 1,Skoozbot Remix,Skoozbot,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist and title were readable; extracted remix info from parentheses as mix name and remixer. No other cleaning required.
d02b3d77781d,(unknown),"ryan Crosson "" Escoria",1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Ryan Crosson,Escoria,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist was '(unknown)'; extracted 'Ryan Crosson' from the title field. Cleaned capitalization and removed stray quotes/spaces to get title 'Escoria'. No mix/version info present.
d041ee5448c1,Luca Bacchetti,Rolling Brooklyn,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Luca Bacchetti,Rolling Brooklyn,,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Tag appears clean; artist and title already in canonical form, no mix/version or label info present."
d08284c45a0e,(unknown),Josh Wink - Thick As Thieves (Original Mix 2007),1,direct,gpt-5,False,low,Josh Wink,Thick As Thieves,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,"Artist field was '(unknown)'; parsed 'Josh Wink - Thick As Thieves (Original Mix 2007)' from title into artist, track title, and mix. Treated '2007' as a year annotation and removed it from mix_name; year not set due to lack of verification."
d0da52f8f1f2,Slam,We're Not Here (Joe Stawarz Remix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Slam,We're Not Here,Joe Stawarz Remix,Joe Stawarz,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Artist and title were clean; extracted '(Joe Stawarz Remix)' as mix name and remixer.
d12de817ebd8,Uto Karem,Alive (Original Mix),1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Uto Karem,Alive,Original Mix,,,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Tag already clean; kept 'Original Mix' as mix_name and extracted title as 'Alive' with artist 'Uto Karem'.
d1f3a7705164,Alex Flatner feat. Lopazz,a_Perfect Circles_Original Mix,1,batch_6ab34a49ecf88190925429f6293e8e97,gpt-5,False,low,Alex Flatner,Perfect Circles,Original Mix,,Lopazz,,,,unknown,,,,,,,,,,,,,,,,,,,unknown,,Track not known: no reliable information available.,Parsed 'feat.' to featured artist Lopazz; cleaned underscores to spaces; removed leading 'a_' as a likely side/file prefix; extracted 'Original Mix' as mix name from title suffix.
